barcode,name,price
8858150000000,ລູກອົມສົ້ມໝາກນາວ 12,37000
6931380000000,ລູກໂປ່ງ,15000
8850250000000,ລົດດີ 400ກັມ,40000
8850250000000,ລົດດີ 400ກັມ 5 ຖົງ,170000
8850250000000,ລົດດີ 7 ກັມ,12000
kanor1*10*30,ລົດດີ 7ກັມ 10ຖົງ,21000
8851230000000,ລົດໜື່ງ,8000
8851230000000,ລົດໜື່ງ 10ຫໍ່,65000
8885010000000,ລົດໝາກໄມ້ລວມ 60ກັມ,9000
8885010000000,ວານິລາຊັອກໂກ2in1,40000
6970490000000,ວາສະບິສີເຫຼືອງເຜັດຫລາຍ,10000
6970490000000,ວາສະບິແທ້,12000
8851930000000,ວາສະລີນທາຜິວສີບົວ 100 ມລ,31000
8851930000000,ວາສະລີນຢູວີເອັກຕຮ້າໄວ,60000
8851930000000,ວາສະລີນອອຍຄອນໂຄນ ຄີມຊອງ,7000
8851930000000,ວາສະລີນອອຍຄອນໂຄນ ຄີມຊອງ  6ຊອງ,38000
8851930000000,ວາສະລີນເຈວ,35000
4800890000000,ວາສະລີນເມນແອດວານໄປຣທ ວອຊ ວິຕາມິນ ບີ3,59000
9000000000000,ວາສະລີນເມນແອນຕິເອັກເນ່,59000
8859570000000,ວິດຊີ ແມກເນັກອາຍມາກແບບຊອງ,23000
8859570000000,ວິດຊີ ແມກເນັກອາຍມາກແບບຊອງ 6ຊອງ,128000
8859510000000,ວິດຊີ ໄວເທນນີ່ງຄິມ+ເຊລ້ຳແບບຊອງ,27000
8859510000000,ວິດຊີ ໄວເທນນີ່ງຄິມ+ເຊລ້ຳແບບຊອງ 6 ຊອງ,145000
8859510000000,ວິດຊີ ໄວເທນນີ່ງຄິມແບບຊອງ,17000
8859510000000,ວິດຊີ ໄວເທນນີ່ງຄິມແບບຊອງ 7ກັມ 6 ຊອງ,131000
26003,ວິດຕາມິນຊີ,2000
8851120000000,ວີພາດນ້ຳເຜີ້ງຂີງ,11000
8851120000000,ວີພາດນ້ຳເຜີ້ງຂີງ 10ແກ້ວ,90000
11937,ວີພາດນ້ຳເຜີ້ງຂີງ 3ແພັກ,267000
8851120000000,ວີພາດມະຂາມຂິງ,11000
8851120000000,ວີພາດມະຂາມຂິງ 10ແກ້ວ,90000
11934,ວີພາດມະຂາມຂິງ 3ແພັກ,267000
8888240000000,ວີແບແບ,4000
8888240000000,ວີແບແບ 12 ອັນ,37000
8935130000000,ວຸ້ນຫມາກພ້າວຫວຽດ,2000
8935130000000,ວຸ້ນຫມາກພ້າວຫວຽດ 20ຖົງ,13000
8851930000000,ວໍຄັບ ຊັອກໂກແລັດ,9000
15878,ວໍຄັບ ຊັອກໂກແລັດ 24ກັບ,200000
8851930000000,ວໍຄັບ ຊັອກໂກແລັດ ຊັອກຊິບ,9000
15880,ວໍຄັບ ຊັອກໂກແລັດ ຊັອກຊິບ  24ກັບ,200000
8851930000000,ວໍຄັບ ວະນິລາ,9000
15882,ວໍຄັບ ວະນິລາ   24ກັບ,200000
8851930000000,ວໍທັບ  ຊັອກຊິບກັບໃຫຍ່,35000
15896,ວໍທັບ  ຊັອກຊິບກັບໃຫຍ່ 6ກັບ,212000
15887,ວໍທັບ 2ອັນ1  ຊັອກຊິບກັບກາງ,25000
15886,ວໍທັບ 2ອັນ1  ຊັອກຊິບກັບກາງ 8ກັບ,200000
15893,ວໍທັບ 2ອັນ1  ທຮິບໂປ້ດີໄລກັບໃຫຍ່,36000
15892,ວໍທັບ 2ອັນ1  ທຮິບໂປ້ດີໄລກັບໃຫຍ່ 6ກັບ,212000
15891,ວໍທັບ 2ອັນ1  ນີໂອໂປລິເທິນກັບໃຫຍ່,36000
15890,ວໍທັບ 2ອັນ1  ນີໂອໂປລິເທິນກັບໃຫຍ່ 6ກັບ,212000
8851930000000,ວໍທັບ ລວມມິດກັບໃຫຍ່,36000
15894,ວໍທັບ ລວມມິດກັບໃຫຍ່  6ກັບ,212000
15885,ວໍທັບ ວະນິລາກັບກາງ,25000
15884,ວໍທັບ ວະນິລາກັບກາງ 8ກັບ,200000
8851930000000,ວໍທັບເຜຶອກກັບກາງ,25000
15888,ວໍທັບເຜຶອກກັບກາງ 8ກັບ,200000
26147,ສະກັອດຕິດເຈ້ຍ 10000 ກີບ,10000
26148,ສະກັອດຕິດເຈ້ຍ 15000 ກີບ,15000
26149,ສະກັອດຕິດເຈ້ຍ 35000 ກີບ,35000
26150,ສະກັອດຕິດເຈ້ຍ 55000 ກີບ,55000
8851320000000,ສະກັອດເຫຼັກ ຄີງຄອງ 12ອັນ,45000
8851320000000,ສະກັອດເຫຼັກ ຄີງຄອງ 12ອັນ,45000
8850870000000,ສະກັອດເຫຼັກ ວັນ 12ອັນ,57000
8850870000000,ສະກັອດເຫຼັກ ວັນ 12ອັນ,57000
8885010000000,ສະຕິກ2ສີ 30ກັມ,5000
24996,ສະຕິງລວມ 12 ຕຸກ,117000
8859310000000,ສະຕິງເຫຼືອງ,11000
28859300000000,ສະຕິງເຫຼືອງ 12ຕຸກ,120000
8859310000000,ສະຕິງແດງ,12000
28859300000000,ສະຕິງແດງ 12ຕຸກ,120000
8858880000000,ສະຕໍບໍລີ່ກັນແດດຈຸລາເຮີບຄີມຊອງ,29000
8858880000000,ສະຕໍບໍລີ່ກັນແດດຈຸລາເຮີບຄີມຊອງ 6 ຊອງ,160000
8885010000000,ສະຕໍບໍລີ່ຄຣິສບີ້ 90 ມລ,9000
8885010000000,ສະຕໍບໍລີ່ຈວຍ 100ມລ,10000
8885010000000,ສະຕໍບໍລີ່ຊັນເດ 100ມລ,8000
88850100000000,ສະຕໍບໍລີ່ຊັນເດ 100ມລ 24ກັບ,192000
8858870000000,ສະບູ່USA,7000
8859700000000,ສະບູ່ຂີ້ມິ້ນ 65ກັມ ໄວ7    12ກ້ອນ,50000
8859700000000,ສະບູ່ຂີ້ມິ້ນ 65ກັມ ໄວ7    12ກ້ອນ,50000
8858830000000,ສະບູ່ດາວິພານົມເຂົ້າ 130ກັມ,14000
8855060000000,ສະບູ່ທະນາຄາຂຽວ100 ກັມ,25000
8858830000000,ສະບູ່ນ້ຳເຜີ້ງ,7000
8858830000000,ສະບູ່ນົມເຂົ້າ ແອວຊີ100ກັມ 6ກ້ອນ,59000
8859160000000,ສະບູ່ຫມາກເລັ່ນ 65ກັມ,7000
8858830000000,ສະບູ່ນົມເຂົ້າ ແອວຊີ100ກັມ 6ກ້ອນ,59000
8858830000000,ສະບູ່ນົມແພະ 65ກັມ,7000
8858830000000,ສະບູ່ນົມແພະ 65ກັມ 12ກ້ອນ,50000
8858830000000,ສະບູ່ນົມແພະ ແອວຊີ100ກັມ 6ກ້ອນ,59000
8858830000000,ສະບູ່ນົມແພະ ແອວຊີ100ກັມ 6ກ້ອນ,12000
13665,ສະບູ່ປາບຄຸນຫນູ35ກັມ,35000
8858830000000,ສະບູ່ພະມ້າ 65ກັມ,6000
8858830000000,ສະບູ່ພະມ້າ 65ກັມ 12ກ້ອນ,43000
8858590000000,ສະບູ່ມະຂາມ ອິງອອນ160ກັມ,24000
18858600000000,ສະບູ່ມະຂາມ ອິງອອນ160ກັມ,23000
8858590000000,ສະບູ່ມະຂາມ ອິງອອນ160ກັມ 6ກ້ອນ,126000
8858830000000,ສະບູ່ມະຂາມ ແອວຊີ100ກັມ 6ກ້ອນ,59000
8858830000000,ສະບູ່ມະຂາມ ແອວຊີ100ກັມ 6ກ້ອນ,59000
8858870000000,ສະບູ່ມະຂາມເອລິກາ,10000
6934350000000,ສະບູ່ມະພ້າວ,15000
8858830000000,ສະບູ່ມະລະ 65ກັມ ໄວ7    12ກ້ອນ,50000
8858830000000,ສະບູ່ມະລະ 65ກັມ ໄວ7    12ກ້ອນ,50000
17052,ສະບູ່ລັກ 55ກັມ,8000
8851930000000,ສະບູ່ລັກ 55ກັມ 4ກ້ອນ,22000
8858830000000,ສະບູ່ວິພາດາ ມະຂາມ100 ກັມ 12ກ້ອນ,85000
8858830000000,ສະບູ່ວິພາດາ ມະຂາມ100 ກັມ 12ກ້ອນ,85000
8858830000000,ສະບູ່ວິພາດາ ມະຂາມ130 ກັມ 6ກ້ອນ,83000
8858830000000,ສະບູ່ວິພາດາ ມະຂາມ130 ກັມ 6ກ້ອນ,83000
8858830000000,ສະບູວິພາດາມະຂາມແທ້,7000
8858830000000,ສະບູ່ສົ້ມ 65ກັມ ໄວ7,7000
8858830000000,ສະບູ່ສົ້ມ 65ກັມ ໄວ7    12ກ້ອນ,50000
8859160000000,ສະບູ່ຫມາກຂາມ 60ກັມ,7000
8858830000000,ສະບູ່ຫມາກຫຸ່ງ 60ກັມ,7000
8858830000000,ສະບູ່ຫມາກເລັ່ນ 65ກັມ,7000
8859160000000,ສະບູ່ຫມາກເລັ່ນ 65ກັມ,7000
8858830000000,ສະບູ່ຫມາກເລັ່ນ 65ກັມ 12ກ້ອນ,50000
8857110000000,ສະບູ່ຫມໍຍັນຮີ 65ກັມ ຂອງແທ້   12ກ້ອນ,154000
8858830000000,ສະບູ່ຫມໍຍັນຮີ 65ກັມ    12ກ້ອນ,5000
8857110000000,ສະບູ່ຫມໍຍັນຮີ 65ກັມ ຂອງແທ້,16000
8857110000000,ສະບູ່ຫມໍຍັນຮີ 65ກັມ ຂອງແທ້   12ກ້ອນ,154000
8858590000000,ສະບູ່ອິງອອນມະຂາມແທ້,23000
13664,ສະບູ່ເຊລ້ຳສີບົວNB,35000
8850010000000,ສະບູ່ໂພເທັກນ້ຳກ້ອນ 60ກັມ,8000
9556030000000,ສະບູ່ໂພເທັກນ້ຳເຜີ້ງ 60ກັມ,8000
8850010000000,ສະບູ່ໂພເທັກສີດຳ 60ກັມ,8000
8850010000000,ສະບູ່ໂພເທັກສີດຳ 60ກັມ 4ກ້ອນ,28000
8850010000000,ສະບູ່ໂພເທັກສີມ່ວງ 60ກັມ,8000
13666,ສະບູ່ໂອ້ໂຫກູຕ້າສະໂນໄວ,35000
8857130000000,ສະບູ່ໂອໂຮດຳ,35000
8858830000000,ສະບູ່ໄຂ່ມຸກ 65ກັມ,7000
8858830000000,ສະບູ່ໄຂ່ມຸກ 65ກັມ 12ກ້ອນ,50000
13652,ສະບູ່ໄຄຢາ,35000
13653,ສະບູ່ໄຄຢາ ຄລິນຊີ່ງ,30000
8858830000000,ສະບູ່ໄວເທນນີ່ສູດເຢັນ 65ກັມ ໄວ7    12ກ້ອນ,50000
8858830000000,ສະບູ່ໄວເທນນີ່ສູດເຢັນ 65ກັມ ໄວ7    12ກ້ອນ,50000
8850230000000,ສະປອນເຊີກະປ໋ອງ,10000
8850230000000,ສະປອນເຊີກະປ໋ອງ 4ແພັກ,170000
11923,ສະປອນເຊີກະປ໋ອງ 6ກະປ໋ອງ,46000
8859500000000,ສະມູໂຕະ ກັນແດດ,30000
8858720000000,ສະມູໂຕະ ບີບີຊີຊີ,21000
8859500000000,ສະມູໂຕະ ໂຟມ,30000
8859500000000,ສະມູໂຕະກັນແດດບີບີຊີຊີຄູນ3,23500
8854460000000,ສະວີງ,4000
8854460000000,ສະວີງ 12 ອັນ,37000
6923780000000,ສະເປ,10000
8851960000000,ສະເປັດສົ້ມແກ້ວ,13000
8851960000000,ສະເປັດສົ້ມແກ້ວ 12ແກ້ວ,11000
12040,ສະເປັດສົ້ມແກ້ວ 2ແພັກ,103000
8851960000000,ສະເປັດແດງແກ້ວ,11000
12038,ສະເປັດແດງແກ້ວ  12ແກ້ວ,103000
8850410000000,ສະເປແຂງຂຽວ,32000
8850410000000,ສະເປແຂງຟ້າ,32000
8850410000000,ສະເປແຂງມ່ວງ,32000
8851960000000,ສະເວັບຫມາກນາວຂຽວ,13000
8851960000000,ສະເວັບຫມາກນາວຂຽວ 4ແພັກ,200000
8851960000000,ສະເວັບຫມາກນາວຂຽວ 6ປ໋ອງ,52000
8852050000000,ສະແນັກແຈັກ 20ບາດ,15000
8858760000000,ສະໂນເກີນຫວານຫາງຈະເຂ້,23000
8858760000000,ສະໂນເກີນຫວານຫາງຈະເຂ້,23000
8858760000000,ສະໂນເກີນຫວານຫາງຈະເຂ້ 4ຊອງ,86000
8858220000000,ສະໄປຊີ່ຊິດ,4000
8855290000000,ສາຄູຂາວ,14000
8855290000000,ສາຄູຂຽວ,12000
8850410000000,ສາມພານລົດນົມ 5ບາດ,4000
8856730000000,ສາມພໍ່ຄົວ,8000
88856700000000,ສາມພໍ່ຄົວ 10ປ໋ອງ,72000
8850150000000,ສາມແມ່ຄົວ,16000
8850150000000,ສາມແມ່ຝາດືງ,15000
16010,ສາລີ 1 ກິໂລ,10000
c1,ສາລີ 1 ກິໂລ ເບີ1,10000
16012,ສາລີ 1 ກິໂລ ເບີ3,10000
16014,ສາລີ 1 ກິໂລ ເບີ3,10000
16007,ສາລີ 25 ກິໂລ ເບີ1,17000
16011,ສາລີ 25 ກິໂລ ເບີ3,17000
16013,ສາລີ 25 ກິໂລ ເບີ3,17000
8885010000000,ສາລີ 50ກັມ,6000
8850410000000,ສາລີປີ້ງ ສາມພານ 1 ຫໍ່,4000
8850410000000,ສາລີປີ້ງ ສາມພານ 12 ຫໍ່,39314
8858700000000,ສາຫລ່າຍ,4000
8858700000000,ສາຫລ່າຍ 12ຊອງ,37000
8858700000000,ສາຫລ່າຍຊັອດຍີ່ປຸ່ນ,4000
8858700000000,ສາຫລ່າຍຊັອດຍີ່ປຸ່ນ 12 ຊອງ,37000
8858700000000,ສາຫລ່າຍຕົ້ມຍຳກຸ້ງ,4000
8858700000000,ສາຫລ່າຍຕົ້ມຍຳກຸ້ງ 12 ຊອງ,37000
8858700000000,ສາຫລ່າຍລັອບເຕີ້,4000
8858700000000,ສາຫລ່າຍລັອບເຕີ້ 12 ຊອງ,37000
8857110000000,ສາຫລ່າຍເຜັດ,4000
8857110000000,ສາຫລ່າຍເຜັດ 12 ຊອງ,37000
8850380000000,ສຳລີ100ກ້ານ,10000
8851070000000,ສຳລີມີດີ,12000
8858700000000,ສີຈັນຮອງພີືນສີເນື້ອ,25000
8858700000000,ສີຈັນຮອງພື້ນ,26000
8850420000000,ສີລາຄັດເກີບ ນ້ຳ,45000
8850420000000,ສີລາຄັດເກີບສີດຳ,35000
8850420000000,ສີລາຄັດເກີບສີນ້ຳຕານ,35000
8850060000000,ສຸກີ້ພັນທ້າຍ,7000
8859500000000,ສູໂມໂຕະຄູນຊັ່ນອັນຕຣ້າ ຄັບເວີຄີມ,22000
8859500000000,ສູໂມໂຕະຫວານຫມາກເລັ່ນຄູນ3,30000
8859500000000,ສູໂມໂຕະຫວານຫມາກເລັ່ນຄູນ3 6 ຊອງ,157000
8858720000000,ສູໂມໂຕະຫວານຫາງຈະເຂ້,30000
8858720000000,ສູໂມໂຕະຫວານຫາງຈະເຂ້ 4ຊອງ,110000
6974110000000,ສໍ,25000
8859800000000,ສໍຂີດມົດ 20 ກ່ອງ,72000
8859800000000,ສໍຂີດມົດ 20 ກ່ອງ,72000
8851910000000,ສໍດຳ 12 ກ້ານ,20000
26180,ສໍດຳelfen,3000
8851550000000,ສໍທຽນ,8000
6933500000000,ສໍແຕ້ມຄິວ,30000
8858200000000,ສໍໄມ້ຍາວ,25000
8851910000000,ສໍໄມ້ສັ້ນ,18000
8885010000000,ໝາກນັດ 65ກັມ,5000
8850160000000,ຫມາກພ້າວເມຈິກຟາມຕຸກ,8000
8850160000000,ຫມາກພ້າວເມຈິກຟາມຕຸກ 6ຕຸກ,35000
8850160000000,ຫມາກພ້າວເມຈິກຟາມຕຸກ 6ແພັກ,205000
8850160000000,ຫມາກພ້າວເມຈິກຟາມຝາຫມູນ,7000
11994,ຫມາກພ້າວເມຈິກຟາມຝາຫມູນ 12ແພັກ,220000
8850160000000,ຫມາກພ້າວເມຈິກຟາມຝາຫມູນ 3ຊອງ,20000
26138,ໝາກເຜັດແຫ້ງ 10000 ກີບ,10000
26142,ໝາກເຜັດແຫ້ງ 130000 ກີບ,130000
26139,ໝາກເຜັດແຫ້ງ 15000 ກີບ,15000
26140,ໝາກເຜັດແຫ້ງ 20000 ກີບ,20000
26137,ໝາກເຜັດແຫ້ງ 5000 ກີບ,5000
26141,ໝາກເຜັດແຫ້ງ 65000 ກີບ,65000
899703317?0164,ໝາກໂມ 65 ກັມ,5000
8899703317?0164,ໝາກໂມ 65ກັມ 50 ໄມ້,250000
8938510000000,ຫມາກໄມ້ລວມອົບ 80ກັມ,20000
24995,ໝີ່ 15 ຫໍ່,58000
6970870000000,ໝີ່ກັບຟ້າ,17000
6974260000000,ໝີ່ງົວນ້ອຍ,15000
8850250000000,ຫມີ່ຍຳຍຳຊອງສຸກກີ້,5000
8850250000000,ຫມີ່ຍຳຍຳຊອງສົ້ມ,5000
8850250000000,ຫມີ່ຍຳຍຳຊອງສົ້ມ 30  ຫໍ່,640000
308850000000000,ຫມີ່ຍຳຍຳຊອງສົ້ມ 30 ຫໍ,115000
8850250000000,ຫມີ່ຍຳຍຳຊອງໝູສັບ,5000
8850250000000,ຫມີ່ຍຳຍຳຊອງໝໍ້ໄຟທະເລ,5000
8850250000000,ຫມີ່ຍຳຍຳຊອງແດງ,5000
10306,ຫມີ່ລວມ 10ຫໍ່,43000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີຂຽວ,21000
8801070000000,ໝີ່ເກົາຫລີສີຂຽວ 5ຫໍ່,95000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີດຳແບບຊອງ,20000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີດຳແບບຊອງ,21000
8801070000000,ໝີ່ເກົາຫລີສີດຳ,91000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີທອງແບບຊອງ,20000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີບົວແບບຊອງ,21000
8801070000000,ໝີ່ເກົາຫລີສີບົວ 5ຊອງ,95000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີສົ້ມ,20000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີສົ້ມແບບຊອງ 5ຫໍ່,860000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີເຫຼືອງແບບຊອງ,21000
1568,456,95000
8801070000000,ໝີ່ເກົາຫລີສີເຫຼືອງ5ຫໍ່,95000
8801070000000,ໝີ່ເກົາຫລີຊຳຊຳຍັງສີແດງx3 ແບບຊອງ 1ຫໍ່,20000
