code	name	qty	cost	rate	thb_price	price
8938541344456	ນ້ຳມັນຫວຽດ					25000
8936033180131	ນ້ຳມັນຫວຽດ					25000
8851229040016	ນ້ຳມັນຫອຍຄົວໜື່ງ					20000
8851229043338	ນ້ຳມັນຫອຍຄົວໜື່ງ 12ຕຸກ					225000
8857121967277	ນ້ຳມັນແວວ					32000
8859685887886	ນ້ຳຢາຂ້າຢຸງໄຟຟ້າ					15000
8987181800174	ນ້ຳຢາງລ້າງຈານສະອາດ					30000
8850007813101	ນ້ຳຢາບ້ວນປາກລິດເຕີລິນ					35000
8858660388851	ນ້ຳລີໄວຟ					10000
12099	ນ້ຳລີໄວຟ 12ຕຸກ					103000
6971082816510	ນ້ຳລຶບບິກ					8000
8850144003144	ນ້ຳສະລັດ 1 ກິໂລ					75000
8850144201434	ນ້ຳສະລັດ 3 ແກ້ວ					100000
8850144003045	ນ້ຳສະສັດແກ້ວ					35000
8850423000086	ນ້ຳສະໂລຂຽວ					45000
8850423000093	ນ້ຳສະໂລແດງ					45000
8858660602032	ນ້ຳສົ້ມກາງ					20000
12066	ນ້ຳສົ້ມກາງ 12ຕຸກ					214000
8852028404023	ນ້ຳສົ້ມຄວີນ					40000
8859313502396	ນ້ຳສົ້ມນ້ອຍ					10000
12056	ນ້ຳສົ້ມນ້ອຍ 12ຕຸກ					79000
8851008000781	ນ້ຳສົ້ມສາຍຊູ 12ແກ້ວ					119000
8851008000781	ນ້ຳສົ້ມສາຍຊູ 12ແກ້ວ					119000
12088	ນ້ຳສົ້ມແກ້ວ					7000
12087	ນ້ຳສົ້ມແກ້ວ 24ແກ້ວ					110000
8858660602049	ນ້ຳສົ້ມໃຫຍ່					23000
12076	ນ້ຳສົ້ມໃຫຍ່ 6ຕຸກ					125000
8850260020131	ນ້ຳຫມາກກ້ຽງກີນເມດ					10000
11982	ນ້ຳຫມາກກ້ຽງກີນເມດ 5ແພັກ					183000
11983	ນ້ຳຫມາກກ້ຽງກີນເມດ 6ຕຸກ					38000
8850260020537	ນ້ຳຫມາກຂາມກີນເມດ					10000
11985	ນ້ຳຫມາກຂາມກີນເມດ 5ແພັກ					196000
11986	ນ້ຳຫມາກຂາມກີນເມດ 6ຕຸກ					41000
8851008000958	ນ້ຳຫມາກນາວ					12000
8853924010615	ນ້ຳໝາກພ້າວສະກັດເຢັນ					55000
8854060615177	ນ້ຳເກືອ500ມລ					33000
8858660606030	ນ້ຳແດງກາງ					20000
12070	ນ້ຳແດງກາງ 12ຕຸກ					102000
8859313502402	ນ້ຳແດງນ້ອຍ					10000
12060	ນ້ຳແດງນ້ອຍ 12ຕຸກ					107000
12092	ນ້ຳແດງແກ້ວ					7000
12091	ນ້ຳແດງແກ້ວ 24ແກ້ວ					110000
8854458009182	ນິວຮັອດຕ້າ					4000
8854458005542	ນິວຮັອດຕ້າ 12 ອັນ					37000
8850029000114	ນິເວຍ ໄມໂຄປັບໂປ ດິບຄີນເຄຍໂຟມ					48000
8850029000923	ນິເວຍເອັກເນອອຍເຄຍ					52000
8850029023526	ນີເວຍຄີມຊາຍ					12000
42185437	ນີເວຍຊາຍຄູຄິກ 25ມລ					25000
4005808301904	ນີເວຍຊາຍຄູຄິກ 25ມລ 3ອັນ					75000
42418078	ນີເວຍຊາຍຄູຄິກ ເອັກຕຣ້າດາຍ 50ມລ					45000
42184690	ນີເວຍຊາຍຄູຄິກ ເອັກຕຣ້າດາຍ 50ມລ					55000
16038	ນີເວຍຊາຍຄູຄິກ ເອັກຕຣ້າດາຍ 50ມລ 3ອັນ					135000
4005808305674	ນີເວຍຊາຍຊິວເວີ້ໂພເທັກ 25ມລ					25000
17319470011752	ນີເວຍຊາຍຊິວເວີ້ໂພເທັກ 25ມລ 3ອັນ					61000
8850029816173	ນີເວຍຊາຍດາຍອິມແພັກ 25ມລ					25000
16032	ນີເວຍຊາຍດາຍອິມແພັກ 25ມລ 3ອັນ					61000
8850029816104	ນີເວຍຊາຍດາຍອິມແພັກ 50ມລ					45000
4005808718962	ນີເວຍຊາຍດາຍອິມແພັກ 50ມລ					45000
16040	ນີເວຍຊາຍດາຍອິມແພັກ 50ມລ 3ອັນ					131000
16042	ນີເວຍຊາຍດາຍອິມແພັກ 50ມລ 3ອັນ					131000
8850029025278	ນີເວຍຊາຍດີບເບັກ 25ມລ					25000
8850029025285	ນີເວຍຊາຍດີບເບັກ 25ມລ 3ອັນ					61000
8850029025292	ນີເວຍຊາຍດີບເບັກ 50ມລ					45000
16036	ນີເວຍຊາຍດີບເບັກ 50ມລ 3ອັນ					131000
8850029039343	ນີເວຍຊາຍເຊລ້ຳແອນຕີ້ເອດ					12000
42217459	ນີເວຍຊາຍເບັກແອນໄວ 25ມລ					25000
4005808606733	ນີເວຍຊາຍເບັກແອນໄວ 25ມລ 3ອັນ					75000
4005900649485	ນີເວຍດິບເຊລ້ຳ					45000
8850029212821	ນີເວຍພຽວແອນບິວຕີ້ 25ມລ					25000
8850029212838	ນີເວຍພຽວແອນບິວຕີ້ 25ມລ 3ອັນ					61000
8850029212845	ນີເວຍພຽວແອນບິວຕີ້ 50ມລ					45000
8850029015767	ນີເວຍເມນເອັກຕຮ້າໄບ					13000
8850029016344	ນີເວຍເມນໄບ					9000
42131946	ນີເວຍເອັກຕຣ້າໄບເທນນີ່ງ 25ມລ					25000
8850029204369	ນີເວຍເອັກຕຣ້າໄບເທນນີ່ງ 25ມລ 3ອັນ					75000
42419730	ນີເວຍເອັກຕຣ້າໄວເທນນີ່ງ 50ມລ 3ອັນ					45000
16044	ນີເວຍເອັກຕຣ້າໄວ ຊີແອນອີ 50ມລ 3ອັນ					131000
16046	ນີເວຍເອັກຕຣ້າໄວເທນນີ່ງ 50ມລ 3ອັນ					131000
42419730	ນີເວຍເອັກຕຣ້າໄວເທນນີ່ງ 50ມລ 3ອັນ					45000
4005808655984	ນີເວຍເອັກຕຮ້າໄວ					52000
4005808888368	ນີເວຍເອັກຕຮ້າໄວ					52000
4005808888696	ນີເວຍໄບອອຍເຄຍໂຟມ					52000
42420224	ນີເວຍໄບເທນນີ່ງແອນສະມູດ 25ມລ					25000
8850029036717	ນີເວຍໄບເທນນີ່ງແອນສະມູດ 25ມລ 3ອັນ					75000
8850029816449	ນີເວຍໄບເທນນີ່ງແອນສະມູດ 50ມລ					45000
16048	ນີເວຍໄບເທນນີ່ງແອນສະມູດ 50ມລ 3ອັນ					131000
8851929002796	ນົກແກ້ວຂຽວ					6000
8851929006299	ນົກແກ້ວຂຽວ 6ກ້ອນ					25000
8851929019619	ນົກແກ້ວທານາຄາ					8000
8851929006305	ນົກແກ້ວທານາຄາ					8000
8851929019626	ນົກແກ້ວທານາຄາ 6ກ້ອນ					28000
8851929015550	ນົກແກ້ວບົົວໂປເຕນິກ					6000
8851929015567	ນົກແກ້ວບົົວໂປເຕນິກ 6ກ້ອນ					28000
8851929011910	ນົກແກ້ວມ່ວງ					6000
8851929011927	ນົກແກ້ວມ່ວງ 6ກ້ອນ					30000
8851929019701	ນົກແກ້ວສາກຸລະ					6000
8851929019718	ນົກແກ້ວສາກຸລະ 6ກ້ອນ					30000
8851929010128	ນົກແກ້ວເຫຼືອງ					6000
8851929010142	ນົກແກ້ວເຫຼືອງ 6ກ້ອນ					28000
